,Unnamed: 0,Tweet,Date,Username,Hashtags,processedtext,category
2713,2713,"@BBMPCOMM sir, pls help to clear this garbage dump.. have raised many complaints on BBMP sahaaya app but not resolved till date. – at AntiGravity",2019-09-07 08:12:51+00:00,AbhiRathi10,,bbmpcomm sir pl help clear garbag dump rais mani complaint bbmp sahaaya app resolv till date antigrav,Waste/Garbage
2714,2714,"Will #BBMP be able to make #Bengaluru garbage-free in 15 days, as per #BSYediyurappa's orders?",2019-09-07 07:37:29+00:00,DeccanHerald,#BBMP #Bengaluru #BSYediyurappa,will bbmp abl make bengaluru garbag free day per bsyediyurappa order,Waste/Garbage
2715,2715,"This place 50Steps from AET Junction, Doddakannalli. If BBMP don’t collect waste from Homes this will repeat no matter how much you clean it. @bbmpcommr @BBMP_MAYOR @CMofKarnataka walk any direction from junction one can find similar garbage pile in all ",2019-09-07 03:44:56+00:00,Veerensagi,,thi place step aet junction doddakann if bbmp collect wast home repeat matter much clean bbmpcommr bbmp mayor cmofkarnataka walk direct junction one find similar garbag pile,Waste/Garbage
2716,2716,@BBMP_MAYOR @BSYBJP - everyday we and the pourakarmika who collect garbage make sure we segregate all the garbage so that it’s easy for disposal. But I think it’s of no use .... why should we segregate the garbage if it is going to be mixed like this ,2019-09-07 03:32:34+00:00,meghabhaskara,,bbmp mayor bsybjp everyday pourakarmika collect garbag make sure segreg garbag easi dispos but i think use segreg garbag go mix like,Waste/Garbage
2717,2717,"You guys go on discussing at the EOD there shall not be any action. Ward 88, MLA, MP & BBMP councillors are from BJP. Photo of garbage being dumped lying on road tweeted to BBMP commissioner, councillors as well as CM 15 days back. Till today no action. ",2019-09-06 17:24:39+00:00,mahesh3028,,you guy go discuss eod shall action ward mla mp bbmp councillor bjp photo garbag dump lie road tweet bbmp commission councillor well cm day back till today action,Waste/Garbage
2718,2718,"@BBMP_MAYOR @BBMPCOMM this picture near Ulsoor metro station. Garbage is dumped outside Sri Yogeshwaranada School. Pity state, morning BBMP collects garbage from houses and dumps near school Like wise not even 100 mtrs ahead there is another dumpyard (pic2). – at Ulsoor Metro Station",2019-09-06 15:07:18+00:00,_Vgaonkar,,bbmp mayor bbmpcomm pictur near ulsoor metro station garbag dump outsid sri yogeshwaranada school piti state morn bbmp collect garbag hous dump near school like wise even mtr ahead anoth dumpyard pic ulsoor metro station,Waste/Garbage
2719,2719,"Good start to #TransformingBengaluru by @CMofKarnataka @BSYBJP - along wth DyCM @drashwathcn n @PCMohanMP @SRVishwanathBJP Govt is detrmnd to put ctzns first - Immdte focus on Garbage, Potholes, NO Comml actvties in residential areas n Accountablty of #BBMP n ALL agencies. ",2019-09-06 11:52:42+00:00,rajeev_mp,#TransformingBengaluru #BBMP,good start transformingbengaluru cmofkarnataka bsybjp along wth dycm drashwathcn n pcmohanmp srvishwanathbjp govt detrmnd put ctzn first immdt focu garbag pothol no comml actvti residenti area n accountablti bbmp n all agenc,Potholes
2720,2720,The number of cases are trally alarming.Still we need lot of precautionary measures for this.Mainly stagnation of water and garbage are the reasons for the mosquitoes to spread.Hope the authorities speed up the safety measures and control this.,2019-09-06 10:29:27+00:00,write2ragavan,,the number case tralli alarm still need lot precautionari measur mainli stagnat water garbag reason mosquito spread hope author speed safeti measur control,Water
2721,2721,"Ladies and Gents, the wait is finally over! I present to you my EP #REALMS dropping in less than 48hours!! Pre-add/pre-save link here https://music.empi.re/realms #RealmsEP",2020-09-08 17:08:59+00:00,wandecoal,#REALMS #RealmsEP,ladi gent wait final i present ep realm drop less hour pre add pre save link http music empi realm realmsep,Waste/Garbage
2722,2722,FINE proposal to be paid by responsible officers: Bad signal: 10k Potholes on the road: 20k No electricity pole/street light: 30k Garbage on the road: 25k Excavated roads not built: 35k Injury due to pothole: Hospital charges + 5k/day until fit #BBMP @BBMPCOMM @baadalvirus,2019-09-06 09:49:00+00:00,g_akshay,#BBMP,fine propos paid respons offic bad signal k pothol road k no electr pole street light k garbag road k excav road built k injuri due pothol hospit charg k day fit bbmp bbmpcomm baadalviru,Streetlights
2723,2723,we know how bjp bjp used bbmp and how many building kept for lease and what development done in Bangalore roads were pathetic and garbage problem etc hdk is right,2019-09-06 05:51:02+00:00,rajanna_ap,,know bjp bjp use bbmp mani build kept leas develop done bangalor road pathet garbag problem etc hdk right,Waste/Garbage
2724,2724,"@CPBlr https://bangaloremirror.indiatimes.com/bangalore/others/bengaluru-city-police-commissioner-bhaskar-rao-our-focus-is-on-ruthless-enforcement-errant-parking/articleshow/71000165.cms .. dear sir .. while it is welcoming to see such strict enforcement, please do something about Government agencies flouting simple traffic laws. I have seen many BBMP garbage trucks driving in wrong way during peak hour.(1/2)",2019-09-06 05:34:53+00:00,truthisthenow,,cpblr http bangaloremirror indiatim com bangalor other bengaluru citi polic commission bhaskar rao focu ruthless enforc errant park articleshow cm dear sir welcom see strict enforc pleas someth govern agenc flout simpl traffic law i seen mani bbmp garbag truck drive wrong way peak hour,Traffic/Parking
2725,2725,Huge Garbage pile in heart of Yelahanka new town. Bbmp complaint already given complaint number 10898826. Health hazard in already dengue prone area @BBMPCOMM @SRVishwanathBJP @pargaonkarr,2019-09-06 05:12:46+00:00,vishubp,,huge garbag pile heart yelahanka new town bbmp complaint alreadi given complaint number health hazard alreadi dengu prone area bbmpcomm srvishwanathbjp pargaonkarr,Waste/Garbage
2726,2726,"@bbmp near main road footpath filled by garbage your labourers don't mind about this but we footpath users getting into trouble by this clear it as much as earlier. it's 80 feet road,Hoysala circle, kengeri satellite town. Near shopper choice super market Bengaluru 560060 ",2019-09-06 04:43:29+00:00,Vijayp_1983,,bbmp near main road footpath fill garbag labour mind footpath user get troubl clear much earlier feet road hoysala circl kengeri satellit town near shopper choic super market bengaluru,Waste/Garbage
2727,2727,"Nothing to worry swachh bharat cess is completely utilized. Also, if you throw garbage it's Rs 500 small fine, not to BBMP (ssshhhh). #cleanIndia @narendramodi @PMOIndia #bangalore",2019-09-06 04:10:00+00:00,GauravRai3006,#cleanIndia #bangalore,noth worri swachh bharat cess complet util also throw garbag rs small fine bbmp ssshhhh cleanindia narendramodi pmoindia bangalor,Waste/Garbage
2728,2728,Was surprised and happy to see all the clean up of garbage going on in Gunjur area today. Now i know why @BBMP_MAYOR @bbmpcommr @BBMPCOMM du think people r fools and will keep quite? @carmelaramunite @kdevforum @PanathurUpdates,2019-09-06 03:30:13+00:00,ReshmaParab14,,wa surpris happi see clean garbag go gunjur area today now know bbmp mayor bbmpcommr bbmpcomm du think peopl r fool keep quit carmelaramunit kdevforum panathurupd,Waste/Garbage
2729,2729,@BBMP_MAYOR @BBMPCOMM @onlineBESCOM You guys have make the hell out of heaven. No proper electricity No proper Roads No proper Drainage system No traffic sence in traffic police No proper garbage collection system.,2019-09-06 01:06:58+00:00,MiteshP51583446,,bbmp mayor bbmpcomm onlinebescom you guy make hell heaven no proper electr no proper road no proper drainag system no traffic senc traffic polic no proper garbag collect system,Potholes
2730,2730,"A clean-up drive was held at Ward no. 5, #Jakkur to make #Bengaluru free from garbage. #SwachhaSundaraBengaluru #BBMP #Bengaluru #Bangalore https://twitter.com/sundarablru/status/1169610827311108096/photo/1",2019-09-05 15:17:51+00:00,sundarablru,#Jakkur #Bengaluru #SwachhaSundaraBengaluru #BBMP #Bengaluru #Bangalore,a clean drive held ward jakkur make bengaluru free garbag swachhasundarabengaluru bbmp bengaluru bangalor http twitter com sundarablru statu photo,Waste/Garbage
2731,2731,"@BBMPCOMM Garbage heap in BSK 5th stage, Uttarahalli ward, even after several complaints to concerned officer's, no action till now. ",2019-09-05 14:01:06+00:00,Lokesh_Raghaven,,bbmpcomm garbag heap bsk th stage uttarah ward even sever complaint concern offic action till,Waste/Garbage
2732,2732,#AnubandhaAwards Who will pick the garbage after Anubandha awards function? Most irresponsible TV channel @ColorsKannada @BBMP_MAYOR,2019-09-05 12:46:17+00:00,surabhi8,#AnubandhaAwards,anubandhaaward who pick garbag anubandha award function most irrespons tv channel colorskannada bbmp mayor,Waste/Garbage
2733,2733,"We are not a bunch of law abiding fine fearing people. We are constable fearing people and the government certainly doesn't have enough of them. On a 2 hr commute in Bangalore I saw 73 w/o helmet, 9 wrong side driving including a @BBMP_MAYOR garbage truck and 23 signal jumping",2019-09-05 09:47:41+00:00,prateekgupta,,we bunch law abid fine fear peopl we constabl fear peopl govern certainli enough on hr commut bangalor i saw w helmet wrong side drive includ bbmp mayor garbag truck signal jump,Waste/Garbage
2734,2734,"@BBMPCOMM @BBMP_MAYOR Bengaluru garbage littering problem can be solved by quickly by just 1 step. Powrakarmika are very rude and demands Rs.100 - 500 per month per home. If denied he stops collection. If powrakarmika becomes friendly, people will stop dumping garbage in open.",2019-09-05 04:49:20+00:00,Prashant_Karn,,bbmpcomm bbmp mayor bengaluru garbag litter problem solv quickli step powrakarmika rude demand rs per month per home if deni stop collect if powrakarmika becom friendli peopl stop dump garbag open,Waste/Garbage
2735,2735,"@BBMPCOMM @BBMP_MAYOR hello, can you please address the issue of garbage disposal? Trash collector has not come in over a week at Btm 2nd stage, lakeroad area. What do we do? #BBMP #Garbage #Bengaluru",2019-09-05 02:54:35+00:00,luvsm007,#BBMP #Garbage #Bengaluru,bbmpcomm bbmp mayor hello pleas address issu garbag dispos trash collector come week btm nd stage lakeroad area what bbmp garbag bengaluru,Waste/Garbage
2736,2736,"A senior official said the BBMP was finding it difficult to handle the 4,500 tonnes of garbage generated daily. #replug",2019-09-05 00:00:17+00:00,DeccanHerald,#replug,a senior offici said bbmp find difficult handl tonn garbag gener daili replug,Waste/Garbage
2737,2737,"@bbmpcommr @BBMP_MAYOR Garbage heap in BSK 5th stage, Uttarahalli ward, even after several complaints to concerned officer's, no action till now. ",2019-09-04 16:39:07+00:00,Lokesh_Raghaven,,bbmpcommr bbmp mayor garbag heap bsk th stage uttarah ward even sever complaint concern offic action till,Waste/Garbage
2738,2738,"This garbage is not removed for long time..diseases like dengue can spread easily..i request concerned authorities to take action @BBMPCOMM @BBMP_MAYOR @bbmpcommr @BBMPROGRAM @BSYBJP @Tejasvi_Surya @CMofKarnataka Location- Rukminagar, chikkabiderakallu https://maps.app.goo.gl/XsTEtabnYJjmmBep9",2019-09-04 16:05:03+00:00,Im___BATMAN____,,thi garbag remov long time diseas like dengu spread easili request concern author take action bbmpcomm bbmp mayor bbmpcommr bbmprogram bsybjp tejasvi surya cmofkarnataka locat rukminagar chikkabiderakallu http map app goo gl xstetabnyjjmmbep,Waste/Garbage
2739,2739,#Blrtraffic #BBMP #NewTrafficRules #TrafficFine What about this ???? Potholes on roads? Encroached footpath? Overflowing Garbage bins on road? No proper street lights? Cattle and dogs on roads? Non working signal lights? Political banners on road? ,2019-09-04 12:15:02+00:00,Akblr_,#Blrtraffic #BBMP #NewTrafficRules #TrafficFine,blrtraffic bbmp newtrafficrul trafficfin what pothol road encroach footpath overflow garbag bin road no proper street light cattl dog road non work signal light polit banner road,Streetlights
2740,2740,"@narendramodi @drharshvardhan , Request your attention. Bengaluru is about to burst with garbage. Not attention being paid even after repeated messages to @BBMP_MAYOR. A swachhata survey is important. C the pics. All in one of the main areas in Bengaluru",2019-09-04 10:18:59+00:00,divya_2377,,narendramodi drharshvardhan request attent bengaluru burst garbag not attent paid even repeat messag bbmp mayor a swachhata survey import c pic all one main area bengaluru,Waste/Garbage
2741,2741,"@BBMP_MAYOR @BSYBJP @drharshvardhan , This is the situation of garbage in one of the main areas - JP Nagar 6th phase, in Bengaluru. This is IT hub of our country where many foreigners keep visiting. Repeated tweets also are unable to catch attention ",2019-09-04 10:09:34+00:00,divya_2377,,bbmp mayor bsybjp drharshvardhan thi situat garbag one main area jp nagar th phase bengaluru thi it hub countri mani foreign keep visit repeat tweet also unabl catch attent,Waste/Garbage
2742,2742,"Ladies and Gents, the wait is finally over! I present to you my EP #REALMS dropping in less than 48hours!! Pre-add/pre-save link here https://music.empi.re/realms #RealmsEP",2020-09-08 17:08:59+00:00,wandecoal,#REALMS #RealmsEP,ladi gent wait final i present ep realm drop less hour pre add pre save link http music empi realm realmsep,Waste/Garbage
2743,2743,"@NRAMESHCORP Dear Ramesh Anna, People &amp; BBMP workers who cleans the road are also dumping the garbage at Empty site of opposite to MVJ International School Near Aanjaneya Temple CT Street Marathahalli. Please need your attention on this as this place opposite to School itself",2019-09-04 07:18:13+00:00,santoshsp17,,nrameshcorp dear ramesh anna peopl amp bbmp worker clean road also dump garbag empti site opposit mvj intern school near aanjaneya templ ct street marathah pleas need attent place opposit school,Waste/Garbage
