tweet,civic_issue
oh no!!!! nobody read me maybe because Iï¿½m mexican   ,0
"@alesa13 got home for a stand up comedy thing, had a blast, but its too freaking cold out  i want summerrrr!!",0
"@obscenelove11 My Dad and Julia will be home the end of May! For two weeks only, though  I might take my vacation then &amp; I better see you!",0
@MissTanis wondering if could join you ,0
@Kal_Penn I miss you on House ,0
Aack-The sun! Fuuuuuccccckkk it's hot! ,0
@whatbenwhat aww  did you guys win any events?,0
Chien-Ming Wang is getting shelled again.  I think I should stop watching the Yankees.  ,0
is doing journal work  there's no way im gonna have it done for monday &gt;_&gt;,0
@amykarr ooh noo  promise me you'll come to visit !! aww too bad!!,0
UGH! Why don't I live in California?! Coachella's lineup is SICK.  fml,0
Just wainting the vacation ! .......  S A D N E S S  ,0
"I must admit, i'm a little pissed ppl r starting to get hip to Drake. ...  n correction, not just my Sorors, MY CHAPTER! E? baby all day!!",0
"@benmcusa those morningside mo, bakker people are impossible to get a hold of. I've been trying for days. ",0
"@KeEilaa Ah, watercolors. I missed it  Too bad.",0
"@lordreign ...Now *I'm* sick, so I may have to be quarantined when you guys are up... I'll live in the closet. ",0
had a great time with Sarah going to Moe's in Ormond Beach!!  I wish I could have spent more time with her but finals are almost here ,0
"im lonely  keep me company! 22 female, Cincinnati - Ohio",0
On my way home from terra haute :p i'm so sore ,0
still a headache at 3:30 ,0
@JamesP777 LOL that's nastyyy. nothing wrong with being a fan of someone. ,0
"@saragarth you laughed on that poor tree's face-branch? OMG! how rude of you!! hahahaha. Poor tree, must be a boring, stationary life ",0
I get to wear a skirt again tonight! yay! my wonderful pants are dirty ,0
@MyAppleStuff bad head in the morning ,0
"@NikkayPandarr Hey, you're not the only one. I've been sulking because my websites are down ",0
#asot4 anyone got video?:S i ain't got ,0
"@monkeyclap lol i do, but its like even when i sleep loads, i stil get them! its weird and annoyin ",0
"glad we fit the game in, but fighting a headache now ",0
I'm home ,0
Hope his show doesnt move to fridays tho. Whats gonna be on telly on saturdays then. ,0
I'm getting this unsettling feeling I'm the antidote to @tom_miller. ,0
again back to Ubuntu 8.10 form Fedora ,0
is tired and has an upset stomach ,0
my allergies are messing up real bad! ,0
boo. The Brewers are def not off to a good start ,0
Stuck home tonight ,0
@lasoy I'm sorry I had to miss it out there I have to work ,0
my house! Yey! My bed! Yey! My laundry! not so happy about that ,0
Wondering why the NBA is NOT playing in my favor today..BOTH of my teams lost today.   ohsa wellsa...on to the game tonight @ 8!!,0
On the way to coachella stuck in traffic...buddah bust ,0
FAIL FAIL FAIL today. ABC starts again on Monday. Can I call this week practise?  I'm so fat and I have no scales.,0
I wanna be at coachella so bad. fuck you: people at coachies. ,0
Grocery shopping... ,0
Whew!! A hot day at the Ren Faire  glad to be back home!!,0
I give up too! The worst day in a while! Fuck the military.  Best part of today was finding out hawkeye has a butthole chin.,0
"Cheers to all at #webdd (esp. @plip, @davesussman, @apwestgarth &amp; @blowdart). Had a great day, just sorry I couldn't make beers after ",0
 alex gaskarth is so amazing and to shop with him would be great. but nooo we have to go to the movies to go see stupid hannie montannie!,0
@franthomas Stink-o that you didn't get to go to the b-day party ,0
bc i knew yall were not together man people just dont have a since of humor anymore. oh well ,0
i forgot about twitter  i'm sorry twitter.,0
am really tired of doing stuff by myself! ,0
"We don't know results yet   It's going well, though!  Not helping, I know...",0
@Jackieisgreat oh honey I hope everything is okay. ,0
Watching my brothers game their losing 6 to 1 ,0
Misses the cousins ,0
i'm having trouble editing my profile ,0
"ahh i have only 15 followers  , on a happier note i hear &quot; the sword in the stone&quot; in the back ground playing on the tv",0
At the airport. Sad this vacation is just about over ,0
Trying to get rid of headace ,0
"@MIDWESTpeeps no one likes a mediocre sandwich  Right, @unbreaded?",0
@reallytruly zeitgeist is far away ,0
Lost my creativity bug  started a great essay and a letter to the bf while sipping on wine,0
Watching highlights of villa match. How many chances do villa need b4 they can score?? ,0
It didn't work! ,0
"It's Race Day Down Under! Unfortunately, I have to go to work   No live race watching &amp; twittering for me.",0
I haven't tweeted much today ,0
@OfficialDylan aww you dont have a youtube account? now youtube is gonna be less fun wiothout you 2! ,0
@lene_tn I am in Tx ...missing thunder @ home ,0
Feeling CRaptastic today  And its so pretty outside.,0
@mendicino I wish that was out here ,0
Updating wordpress plugins...  yes a day without new artwork ,0
"@Laura_CR neither can we. That's wy we are stuck - I repeat, stuck - at a bar. So sad ",0
ill test you if you want but i gotter get off computer ,0
@petewentz Yeah. It sucks here right now. ,0
@ninkompoop the link seems dud ,0
"i am gutted that we lost, fabianski ballsed it up so bad ",0
Psych exam tonight ,0
just got done hanging out with sonie and benji. now my stomach is making disgusting noises b/c i'm hungry...make it stop. ,0
"@thethirdrat aww damn, sucks for us! ",0
i don't get it ,0
"NIce hotel room, but the restaurant is being remodeled so no room service late lunch for me ",0
@MissA914:  That' usually the way the cookie crumbles..bs man ,0
"Also, why don't I have HBO?!!??? I just want to watch Grey Gardens ",0
@bryci all my stuff is already at the house haha. so its NOW. but i have to wait to go to the usa. 5 more weeks for my immigration ,0
Just drove by ekota. I miss playin ball thurr.   Good times.,0
@mneylon My fault unfortunately  two days late FFS,0
@flowseeker the timelapse stills are in folders oranized by day for 1 yr. Bringing them in a day at a time. They're named by time of day ,0
"Ok, I literally can't keep my eyes open any longer. I'll fix my layout tomorrow after work.  Night. &lt;3",0
@lovinRiRi enjoy it hun! i'm SO jealous at the moment ,0
ahh the sweet sound of neighborhood electricity transformers blowing. looks like the neighbors across the street are SOL. ,0
is incapable of getting anything done ,0
"living in a jungle,can't find the original  ? http://blip.fm/~4jssu",0
I have for the first time EVER gone to perezhilton.com! He has videos that I can actually watch! God bless China and her censorship laws ,0
exactly I dont want to think about tomorrow...so sad  I guess the best things in life are temporary #asot400 asot400,0
i want starbucks ,0
my view of thhe game.  http://twitpic.com/3jvw2,0
@Twitter_tips can u believe firefox acting up again? Ayyiya LOL can't win 2 day  r u the main tweeter or is there a group? You have be ...,0
still extremely sick  laying down all day,0
is boared ,0
"Sending my PC off to HP - it's one and truely Crapped up. Just formated it, and that didn't do the trick ",0
@tiffanyblews danggg. I can buy almost the whole store ,0
Rudely awakened by my bootlegged LL!  Linden not happy ,0
"@AlexAllTimeLow definitively I will go to shop with you, if I lived near you ",0
@yaz_100 what about me you bitch. im in on the online mag too. arent i? ,0
"Going to bed now, Leaving france tomorrow ",0
@mileycyrus that's so cool - but i won't be able to see you  well ill go to cinema to watch premier there with my brother: Can't wait!!,0
The Imposter showing had a great turn out!! Seemed like everyone was there...accept me...my flight was delayed cause of weather  all good.,0
my mom's making me delete my twitter goodbye tweets ,0
@joeypage I wish I was still in Florida so I could go to your show  are you going on tour this summer ?,0
@Flumbuget  dont work late ,0
"Heating is now on and it smells sooooo bad here now, gloss paint drying ",0
working on a beautful day ,0
@howlertwit nowt to watch lol ,0
@SylviaLU 52 degrees and chilly!! ,0
My grand daughter is sick ,0
@neilhughes1 Obviously it's something that turns the joys of spring into  in seven hours.,0
@LuciiLou i always get 'the evil eye' of mine  WOOO METRO STATION IS LURVEE &lt;3 what songg is it??,0
Not one item purchased in Green Bay. Oh sadness ,0
"Ahhh.... Home Sweet Home ... I'm off til Monday morning... that's the good news... bad news, the rain clouds finally broke.. its pouring ",0
Just got back from the Celtics playoff game.  Worked the gate giving away free Championship towels to all.  Such fun!  Celtics lost ,0
SF is hard ,0
@blondekatie ...My pryers goes out to you and you family and everyone that know your uncle Frank ,0
"@tsongvilay1 Congratulations! I didn't catch my 2222 mark.  Oh well, there's always 3333...",0
"im lonely  keep me company! 22 female, Grand Rapids - Michigan",0
Poor Pistons  Just don't get swept. That's all I ask.,0
Leavin for shauns. fuck grandparents get around slow. text me or tweet me. @Ariannagrace321 you stopped textin me ,0
Just saw a pic of patrick swayze in a magazine... Its so sad  Ppl really need to just let him be...,0
"forgot to start the drier, so his towels are still wet.  Is it drier or dryer?",0
Friends not living in this area of town anymore sucks for going out and drinking nights and driving/cab/ride issues. ,0
"made semi finals at long beach theatre fest, but i didnt place in finals  maybe next year",0
"WooHoo hubby is home, time to get something to eat then BBall games the rest of the evening! ",0
"@BearNoiz Shame he died  Uh, obviously. But you know what I mean!",0
what a nice shower! Uh oh its getting cloudy out ,0
"is now off to bed now, because she is very tired!!! and hasn't done enough art ... looks like another art filled day for her tomorrow!!! ",0
@benher It wasn't a very good advice ,0
I think a spider bit me  I got a big red mark on my arm!! I googled spider bites and saw pics and now im scared!!!!! lol,0
"is annoyed to learn that someone else is on Twitter with my name  no worries they aren't a fake me,  its just they have my name!",0
@Princess_Han you didnt even tell me you were back the other day when i was missing you! how can you not love me ,0
its amazing but i feel awful! ,0
Is it just me or as soon as it goes past 10 my house gets proper cold ,0
"Retired to bed now, bit of gta ds before sleeping. Hip still poorly ",0
Another blow out on the turnpike. More tire fun. ,0
@purplefangs  no one will make one with me though,0
Loving life.....hubs missing out being indoors! ,0
@SteveBrunton no... i never got a tweet ,0
I just got a model job. And they thought I was 18. WTF ,0
@Synthesia no time ,0
I call white castle burgers Belly Bombs----so yummy but 15 mins later my stomach is aching!!! Might be that I just ate 10 of them ,0
"@fluffy_d oh man, I know!! it sucks. ",0
Someone just got disqualified for sending in multiple entries. ,0
I call white castle burgers Belly Bombs----so yummy but 15 mins later my stomach is aching!!! Might be that I just threw up 10 of them ,0
work then nephews birthday party too many m&amp;s  choclate hedgehogs haha nice..was ment to go to pub with girls but work 2moro ,0
@OhBlee Same XD I feel...sick though ,0
"Rally's going well, a few minor issues. Very limited cell coverage here ",0
Oh y do I work on a nice day and we rt busier then hell ,0
@isacullen nooooo. -hides- i kinda... -cough- forgot. ,0
'When the going gets tough'  'The tough get going'  N I ant tough ,0
"@nick_carter were you having sushi????? I miss sushi sooo bad, haven't got any in way too long ",0
